Date,XLV
2025-10-02,141.9990692138672
2025-10-03,143.6155242919922
2025-10-06,142.9213409423828
2025-10-07,143.03041076660156
2025-10-08,143.30809020996094
2025-10-09,142.99075317382812
2025-10-10,140.9280548095703
2025-10-13,140.76937866210938
2025-10-14,141.1561279296875
2025-10-15,141.3743133544922
2025-10-16,141.13632202148438
2025-10-17,142.0784149169922
2025-10-20,143.58575439453125
2025-10-21,143.92294311523438
2025-10-22,144.7460479736328
2025-10-23,144.8253631591797
2025-10-24,144.81544494628906
2025-10-27,145.15261840820312
2025-10-28,144.2402801513672
2025-10-29,142.78250122070312
2025-10-30,143.099853515625
2025-10-31,143.05026245117188
2025-11-03,143.2485809326172
2025-11-04,143.89320373535156
2025-11-05,144.44854736328125
2025-11-06,144.7261962890625
2025-11-07,144.92454528808594
2025-11-10,146.0550537109375
2025-11-11,149.42677307128906
2025-11-12,151.54898071289062
2025-11-13,151.4696502685547
2025-11-14,150.5672149658203
2025-11-17,150.43829345703125
2025-11-18,151.32089233398438
2025-11-19,151.0630645751953
2025-11-20,150.16061401367188
2025-11-21,153.3240966796875
2025-11-24,153.96868896484375
2025-11-25,157.44949340820312
2025-11-26,157.10240173339844
2025-11-28,156.33880615234375
2025-12-01,153.99842834472656
2025-12-02,153.076171875
2025-12-03,153.79019165039062
2025-12-04,152.6199951171875
2025-12-05,151.9853057861328
2025-12-08,150.1705322265625
2025-12-09,148.71278381347656
2025-12-10,150.8746337890625
2025-12-11,152.30267333984375
2025-12-12,152.77867126464844
2025-12-15,154.80169677734375
2025-12-16,152.78858947753906
2025-12-17,152.5109100341797
2025-12-18,152.62991333007812
2025-12-19,153.65135192871094
2025-12-22,154.6641845703125
2025-12-23,154.35545349121094
2025-12-24,155.16213989257812
2025-12-26,155.41111755371094
2025-12-29,155.17208862304688
2025-12-30,155.04261779785156
2025-12-31,154.16622924804688
2026-01-02,154.87332153320312
2026-01-05,154.40524291992188
2026-01-06,157.4427490234375
2026-01-07,159.00633239746094
2026-01-08,157.47262573242188
2026-01-09,156.66595458984375
2026-01-12,156.7356719970703
2026-01-13,156.09829711914062
2026-01-14,157.2136993408203
2026-01-15,156.31739807128906
2026-01-16,155.10238647460938
2026-01-20,154.76376342773438
2026-01-21,157.612060546875
2026-01-22,157.64193725585938
2026-01-23,156.8352508544922
2026-01-26,157.45272827148438
2026-01-27,154.81356811523438
2026-01-28,153.67823791503906
2026-01-29,153.19024658203125
2026-01-30,154.10647583007812
2026-02-02,155.05258178710938
2026-02-03,153.46910095214844
2026-02-04,155.3911895751953
2026-02-05,154.2060546875
2026-02-06,157.06431579589844
2026-02-09,155.6800079345703
2026-02-10,154.69406127929688
2026-02-11,155.61029052734375
2026-02-12,155.36131286621094
2026-02-13,157.02447509765625
2026-02-17,156.7257080078125
2026-02-18,157.02447509765625
2026-02-19,156.61614990234375
2026-02-20,156.17796325683594
2026-02-23,157.8909149169922
2026-02-24,157.22366333007812
2026-02-25,157.18382263183594
2026-02-26,156.77549743652344
2026-02-27,159.5441131591797
2026-03-02,157.88095092773438
2026-03-03,156.09829711914062
2026-03-04,156.4070281982422
2026-03-05,153.27987670898438
2026-03-06,152.0748291015625
2026-03-09,153.62843322753906
2026-03-10,152.52297973632812
2026-03-11,152.22421264648438
2026-03-12,149.54522705078125
2026-03-13,149.17672729492188
2026-03-16,150.39173889160156
2026-03-17,149.02735900878906
2026-03-18,146.53758239746094
2026-03-19,146.009765625
2026-03-20,144.73500061035156
2026-03-23,144.77000427246094
2026-03-24,144.7899932861328
2026-03-25,146.24000549316406
2026-03-26,145.74000549316406
2026-03-27,143.25999450683594
2026-03-30,143.82000732421875
2026-03-31,146.61000061035156
2026-04-01,147.72999572753906
2026-04-02,146.80999755859375
2026-04-06,146.27999877929688
2026-04-07,146.57000732421875
2026-04-08,149.6699981689453
2026-04-09,149.3300018310547
2026-04-10,147.30999755859375
2026-04-13,147.97000122070312
2026-04-14,148.8300018310547
2026-04-15,147.77000427246094
2026-04-16,146.61000061035156
2026-04-17,148.8000030517578
2026-04-20,147.4199981689453
2026-04-21,145.9199981689453
2026-04-22,146.3800048828125
2026-04-23,146.24000549316406
2026-04-24,144.17999267578125
