Date,VEA
2025-12-05,60.904178619384766
2025-12-08,60.776554107666016
2025-12-09,60.70783996582031
2025-12-10,61.39502716064453
2025-12-11,61.650264739990234
2025-12-12,61.33612060546875
2025-12-15,61.68952941894531
2025-12-16,61.316490173339844
2025-12-17,60.884544372558594
2025-12-18,61.365570068359375
2025-12-19,61.73494338989258
2025-12-22,62.024452209472656
2025-12-23,62.433753967285156
2025-12-24,62.573516845703125
2025-12-26,62.70329666137695
2025-12-29,62.61344909667969
2025-12-30,62.68333053588867
2025-12-31,62.36387252807617
2026-01-02,63.09263229370117
2026-01-05,63.84135818481445
2026-01-06,64.03103637695312
2026-01-07,63.77147674560547
2026-01-08,63.83137512207031
2026-01-09,64.42037200927734
2026-01-12,64.80970764160156
2026-01-13,64.4503173828125
2026-01-14,64.75979614257812
2026-01-15,64.84963989257812
2026-01-16,65.02933502197266
2026-01-20,64.16081237792969
2026-01-21,64.8995590209961
2026-01-22,65.24896240234375
2026-01-23,65.66825103759766
2026-01-26,65.96774291992188
2026-01-27,67.04590606689453
2026-01-28,66.60665130615234
2026-01-29,66.9560546875
2026-01-30,66.08753204345703
2026-02-02,66.34709167480469
2026-02-03,66.60665130615234
2026-02-04,66.6865234375
2026-02-05,65.78804779052734
2026-02-06,67.25555419921875
2026-02-09,68.25385284423828
2026-02-10,68.4235610961914
2026-02-11,68.93270111083984
2026-02-12,68.38362884521484
2026-02-13,68.6431884765625
2026-02-17,68.46349334716797
2026-02-18,68.69309997558594
2026-02-19,68.67313385009766
2026-02-20,69.40189361572266
2026-02-23,69.0624771118164
2026-02-24,69.34199523925781
2026-02-25,70.14064025878906
2026-02-26,70.1905517578125
2026-02-27,70.12067413330078
2026-03-02,68.89276123046875
2026-03-03,66.49684143066406
2026-03-04,67.2655258178711
2026-03-05,65.67823028564453
2026-03-06,65.16909790039062
2026-03-09,65.79803466796875
2026-03-10,65.85792541503906
2026-03-11,65.74811553955078
2026-03-12,64.4603042602539
2026-03-13,63.711578369140625
2026-03-16,65.07925415039062
2026-03-17,65.29888153076172
2026-03-18,64.1707992553711
2026-03-19,64.0510025024414
2026-03-20,62.040000915527344
2026-03-23,63.65999984741211
2026-03-24,63.150001525878906
2026-03-25,63.970001220703125
2026-03-26,62.47999954223633
2026-03-27,62.04999923706055
2026-03-30,62.029998779296875
2026-03-31,64.08000183105469
2026-04-01,65.13999938964844
2026-04-02,64.63999938964844
2026-04-06,65.12000274658203
2026-04-07,65.08999633789062
2026-04-08,67.81999969482422
2026-04-09,67.55000305175781
2026-04-10,67.73999786376953
2026-04-13,68.20999908447266
2026-04-14,68.88999938964844
2026-04-15,68.69999694824219
2026-04-16,68.62999725341797
2026-04-17,69.62999725341797
2026-04-20,69.33000183105469
2026-04-21,67.81999969482422
2026-04-22,68.3499984741211
2026-04-23,67.69000244140625
2026-04-24,68.13999938964844
