Date,IBB
2022-05-09,106.08509063720703
2022-05-10,108.91323852539062
2022-05-11,105.27423095703125
2022-05-12,108.23091888427734
2022-05-13,111.87982940673828
2022-05-16,112.02816009521484
2022-05-17,115.22217559814453
2022-05-18,112.29515075683594
2022-05-19,113.74879455566406
2022-05-20,114.32231140136719
2022-05-23,115.14305877685547
2022-05-24,113.30379486083984
2022-05-25,113.49166870117188
2022-05-26,114.51020050048828
2022-05-27,118.16899108886719
2022-05-31,115.3705062866211
2022-06-01,114.15422821044922
2022-06-02,115.06397247314453
2022-06-03,115.20240783691406
2022-06-06,113.95643615722656
2022-06-07,116.51759338378906
2022-06-08,116.81422424316406
2022-06-09,112.74006652832031
2022-06-10,109.27813720703125
2022-06-13,104.81719970703125
2022-06-14,105.0743637084961
2022-06-15,107.4779281616211
2022-06-16,104.6688232421875
2022-06-17,108.36812591552734
2022-06-21,110.65301513671875
2022-06-22,112.01799774169922
2022-06-23,116.72623443603516
2022-06-24,118.734130859375
2022-06-27,118.81327056884766
2022-06-28,116.08329010009766
2022-06-29,116.7064208984375
2022-06-30,116.35033416748047
2022-07-01,118.86271667480469
2022-07-05,121.47401428222656
2022-07-06,121.45423126220703
2022-07-07,124.45126342773438
2022-07-08,125.2821273803711
2022-07-11,122.95768737792969
2022-07-12,122.156494140625
2022-07-13,122.20594787597656
2022-07-14,120.14857482910156
2022-07-15,121.90921783447266
2022-07-18,119.20891571044922
2022-07-19,122.27519226074219
2022-07-20,122.59170532226562
2022-07-21,123.73908996582031
2022-07-22,121.28607940673828
2022-07-25,121.28607940673828
2022-07-26,121.53335571289062
2022-07-27,122.65106201171875
2022-07-28,122.76976013183594
2022-07-29,122.73018646240234
2022-08-01,120.93987274169922
2022-08-02,121.29596710205078
2022-08-03,125.94481658935547
2022-08-04,128.7638397216797
2022-08-05,130.0101318359375
2022-08-08,130.5936737060547
2022-08-09,128.49673461914062
2022-08-10,131.5927276611328
2022-08-11,129.86175537109375
2022-08-12,131.07838439941406
2022-08-15,133.35333251953125
2022-08-16,131.54327392578125
2022-08-17,128.98141479492188
2022-08-18,127.51753997802734
2022-08-19,126.2613525390625
2022-08-22,124.24353790283203
2022-08-23,124.00616455078125
2022-08-24,125.68766021728516
2022-08-25,126.06352996826172
2022-08-26,121.61248016357422
2022-08-29,120.77171325683594
2022-08-30,119.82218170166016
2022-08-31,120.13867950439453
2022-09-01,121.87952423095703
2022-09-02,119.87164306640625
2022-09-06,118.23957824707031
2022-09-07,121.55313873291016
2022-09-08,125.5986328125
2022-09-09,127.00318908691406
2022-09-12,127.23070526123047
2022-09-13,121.5036849975586
2022-09-14,122.5719223022461
2022-09-15,122.70051574707031
2022-09-16,121.62236785888672
2022-09-19,120.4749984741211
2022-09-20,119.23859405517578
2022-09-21,116.62731170654297
2022-09-22,115.46014404296875
2022-09-23,114.06548309326172
2022-09-26,112.34103393554688
2022-09-27,113.72772979736328
2022-09-28,118.19482421875
2022-09-29,116.48126983642578
2022-09-30,115.84735870361328
2022-10-03,118.1056900024414
2022-10-04,121.48324584960938
2022-10-05,121.7011489868164
2022-10-06,121.10684967041016
2022-10-07,117.70948028564453
2022-10-10,116.82795715332031
2022-10-11,117.04585266113281
2022-10-12,117.8976821899414
2022-10-13,120.25503540039062
2022-10-14,118.44242858886719
2022-10-17,121.32476043701172
2022-10-18,121.54265594482422
2022-10-19,117.4024429321289
2022-10-20,116.46147918701172
2022-10-21,119.74988555908203
2022-10-24,121.0177230834961
2022-10-25,123.44440460205078
2022-10-26,125.39566040039062
2022-10-27,123.69202423095703
2022-10-28,128.4463653564453
2022-10-31,127.36671447753906
2022-11-01,128.51568603515625
2022-11-02,126.36634063720703
2022-11-03,126.8021469116211
2022-11-04,127.11909484863281
2022-11-07,127.8520736694336
2022-11-08,129.1100311279297
2022-11-09,127.82232666015625
2022-11-10,132.3092803955078
2022-11-11,132.972900390625
2022-11-14,133.3988037109375
2022-11-15,133.82470703125
2022-11-16,132.93328857421875
2022-11-17,132.01211547851562
2022-11-18,132.46775817871094
2022-11-21,131.73477172851562
2022-11-22,132.77479553222656
2022-11-23,132.27955627441406
2022-11-25,132.54696655273438
2022-11-28,131.62582397460938
2022-11-29,131.01174926757812
2022-11-30,135.23121643066406
2022-12-01,135.855224609375
2022-12-02,137.1131134033203
2022-12-05,134.20111083984375
2022-12-06,131.982421875
2022-12-07,132.8540496826172
2022-12-08,134.59730529785156
2022-12-09,131.7446746826172
2022-12-12,132.78466796875
2022-12-13,134.8078155517578
2022-12-14,135.5314178466797
2022-12-15,133.063232421875
2022-12-16,131.83409118652344
2022-12-19,129.41551208496094
2022-12-20,130.9221649169922
2022-12-21,132.5576934814453
2022-12-22,132.65682983398438
2022-12-23,130.87258911132812
2022-12-27,128.13677978515625
2022-12-28,127.26449584960938
2022-12-29,130.1886444091797
2022-12-30,130.13909912109375
2023-01-03,128.90005493164062
2023-01-04,130.555419921875
2023-01-05,130.6644744873047
2023-01-06,131.972900390625
2023-01-09,129.13795471191406
2023-01-10,132.0620880126953
2023-01-11,132.81544494628906
2023-01-12,133.9256134033203
2023-01-13,135.03578186035156
2023-01-17,135.0853271484375
2023-01-18,134.07427978515625
2023-01-19,132.87490844726562
2023-01-20,134.28244018554688
2023-01-23,135.5908966064453
2023-01-24,135.58096313476562
2023-01-25,135.5908966064453
2023-01-26,135.95765686035156
2023-01-27,136.02703857421875
2023-01-30,133.6183624267578
2023-01-31,135.3529815673828
2023-02-01,135.51161193847656
2023-02-02,135.9675750732422
2023-02-03,135.3926239013672
2023-02-06,134.42123413085938
2023-02-07,135.12501525878906
2023-02-08,132.16123962402344
2023-02-09,131.23936462402344
2023-02-10,131.19969177246094
2023-02-13,133.00376892089844
2023-02-14,132.5973663330078
2023-02-15,132.5973663330078
2023-02-16,130.9320831298828
2023-02-17,132.1909637451172
2023-02-21,128.50357055664062
2023-02-22,128.26564025878906
2023-02-23,127.8691635131836
2023-02-24,125.30186462402344
2023-02-27,125.75784301757812
2023-02-28,126.06511688232422
2023-03-01,126.93740844726562
2023-03-02,127.23477935791016
2023-03-03,129.37583923339844
2023-03-06,128.16651916503906
2023-03-07,126.13451385498047
2023-03-08,125.27214050292969
2023-03-09,122.86343383789062
2023-03-10,120.90081024169922
2023-03-13,124.27100372314453
2023-03-14,125.83714294433594
2023-03-15,124.9549560546875
2023-03-16,125.62896728515625
2023-03-17,123.40862274169922
2023-03-20,124.74676513671875
2023-03-21,124.89547729492188
2023-03-22,122.2191390991211
2023-03-23,123.32494354248047
2023-03-24,124.8324203491211
2023-03-27,124.99109649658203
2023-03-28,125.0208511352539
2023-03-29,126.77625274658203
2023-03-30,126.18119049072266
2023-03-31,128.09530639648438
2023-04-03,128.70028686523438
2023-04-04,127.79776763916016
2023-04-05,128.44241333007812
2023-04-06,129.96971130371094
2023-04-10,129.285400390625
2023-04-11,129.63250732421875
2023-04-12,129.48374938964844
2023-04-13,132.47885131835938
2023-04-14,131.33834838867188
2023-04-17,132.4689483642578
2023-04-18,131.56643676757812
2023-04-19,132.12184143066406
2023-04-20,130.8523712158203
2023-04-21,132.35986328125
2023-04-24,131.95323181152344
2023-04-25,129.4242706298828
2023-04-26,127.67875671386719
2023-04-27,128.1349334716797
2023-04-28,129.43417358398438
2023-05-01,130.45567321777344
2023-05-02,128.7399139404297
2023-05-03,129.60276794433594
2023-05-04,129.22589111328125
2023-05-05,130.83251953125
2023-05-08,129.77137756347656
2023-05-09,129.52342224121094
2023-05-10,129.9498748779297
2023-05-11,129.3547821044922
2023-05-12,129.1068878173828
2023-05-15,130.65403747558594
2023-05-16,127.97626495361328
2023-05-17,128.26388549804688
2023-05-18,127.90684509277344
2023-05-19,129.00772094726562
2023-05-22,130.0688934326172
2023-05-23,130.02923583984375
2023-05-24,128.2142791748047
2023-05-25,125.79441833496094
2023-05-26,126.04234313964844
2023-05-30,125.12993621826172
2023-05-31,125.23902893066406
2023-06-01,125.7249755859375
2023-06-02,127.91677856445312
2023-06-05,128.40274047851562
2023-06-06,128.01597595214844
2023-06-07,127.77395629882812
2023-06-08,127.97233581542969
2023-06-09,127.78386688232422
2023-06-12,128.80540466308594
2023-06-13,130.27330017089844
2023-06-14,129.23191833496094
2023-06-15,130.72950744628906
2023-06-16,130.2237091064453
2023-06-20,129.31124877929688
2023-06-21,128.75582885742188
2023-06-22,128.78561401367188
2023-06-23,127.44666290283203
2023-06-26,126.02837371826172
2023-06-27,124.5009994506836
2023-06-28,125.2151107788086
2023-06-29,124.91755676269531
2023-06-30,125.91928100585938
2023-07-03,125.77051544189453
2023-07-05,125.98870086669922
2023-07-06,124.42166900634766
2023-07-07,123.36044311523438
2023-07-10,125.61181640625
2023-07-11,125.6812515258789
2023-07-12,126.91109466552734
2023-07-13,127.24830627441406
2023-07-14,127.18878936767578
2023-07-17,128.1806182861328
2023-07-18,128.65664672851562
2023-07-19,129.3409881591797
2023-07-20,129.19223022460938
2023-07-21,130.39230346679688
2023-07-24,128.359130859375
2023-07-25,128.05165100097656
2023-07-26,127.78386688232422
2023-07-27,126.86150360107422
2023-07-28,128.79551696777344
2023-07-31,128.25001525878906
2023-08-01,127.00035095214844
2023-08-02,126.31600189208984
2023-08-03,125.84986114501953
2023-08-04,126.30609130859375
2023-08-07,125.51264953613281
2023-08-08,126.2862548828125
2023-08-09,126.70279693603516
2023-08-10,127.1193618774414
2023-08-11,127.51611328125
2023-08-14,127.36732482910156
2023-08-15,126.96068572998047
2023-08-16,125.14568328857422
2023-08-17,124.53075408935547
2023-08-18,124.3819808959961
2023-08-21,126.18707275390625
2023-08-22,126.24656677246094
2023-08-23,126.98050689697266
2023-08-24,125.82010650634766
2023-08-25,126.5342025756836
2023-08-28,127.0499496459961
2023-08-29,128.40872192382812
2023-08-30,128.78561401367188
2023-08-31,127.65495300292969
2023-09-01,128.94427490234375
2023-09-05,127.08961486816406
2023-09-06,126.26641082763672
2023-09-07,125.8399429321289
2023-09-08,125.81017303466797
2023-09-11,126.63337707519531
2023-09-12,126.43502044677734
2023-09-13,126.05814361572266
2023-09-14,126.5342025756836
2023-09-15,125.5721435546875
2023-09-18,124.22330474853516
2023-09-19,124.67952728271484
2023-09-20,123.60838317871094
2023-09-21,122.04134368896484
2023-09-22,121.55533599853516
2023-09-25,121.26773834228516
2023-09-26,121.68778991699219
2023-09-27,122.25382232666016
2023-09-28,121.9856948852539
2023-09-29,121.43952178955078
2023-10-02,119.80101013183594
2023-10-03,118.49018859863281
2023-10-04,119.34420776367188
2023-10-05,120.9330825805664
2023-10-06,121.62820434570312
2023-10-09,121.1912612915039
2023-10-10,122.17437744140625
2023-10-11,122.77020263671875
2023-10-12,120.29752349853516
2023-10-13,120.78410339355469
2023-10-16,121.449462890625
2023-10-17,121.29056549072266
2023-10-18,118.73844146728516
2023-10-19,116.79206848144531
2023-10-20,116.3551254272461
2023-10-23,115.213134765625
2023-10-24,116.53388977050781
2023-10-25,114.3094711303711
2023-10-26,114.24987030029297
2023-10-27,111.62824249267578
2023-10-30,112.24391174316406
2023-10-31,112.889404296875
2023-11-01,114.40877532958984
2023-11-02,116.007568359375
2023-11-03,118.9569091796875
2023-11-06,118.57955169677734
2023-11-07,119.46336364746094
2023-11-08,117.6560287475586
2023-11-09,114.18036651611328
2023-11-10,114.7265396118164
2023-11-13,114.61730194091797
2023-11-14,117.0899887084961
2023-11-15,117.20915222167969
2023-11-16,116.21610260009766
2023-11-17,117.27865600585938
2023-11-20,118.09294891357422
2023-11-21,117.14956665039062
2023-11-22,117.89436340332031
2023-11-24,118.52989959716797
2023-11-27,117.74539947509766
2023-11-28,117.38790893554688
2023-11-29,118.51004028320312
2023-11-30,120.08898162841797
2023-12-01,121.74736022949219
2023-12-04,122.5318832397461
2023-12-05,122.04528045654297
2023-12-06,122.99861145019531
2023-12-07,123.87248229980469
2023-12-08,123.01847076416016
2023-12-11,123.90226745605469
2023-12-12,125.25281524658203
2023-12-13,130.48614501953125
2023-12-14,131.82679748535156
2023-12-15,130.86351013183594
2023-12-18,129.9201202392578
2023-12-19,131.99559020996094
2023-12-20,128.1031951904297
2023-12-21,130.1209716796875
2023-12-22,132.9637451171875
2023-12-26,134.2161407470703
2023-12-27,136.0351104736328
2023-12-28,136.20408630371094
2023-12-29,135.0311737060547
2024-01-02,137.23782348632812
2024-01-03,135.10076904296875
2024-01-04,135.69715881347656
2024-01-05,135.29957580566406
2024-01-08,138.54983520507812
2024-01-09,138.10256958007812
2024-01-10,137.1284637451172
2024-01-11,136.05499267578125
2024-01-12,136.30348205566406
2024-01-16,135.11070251464844
2024-01-17,134.2061767578125
2024-01-18,133.739013671875
2024-01-19,134.36521911621094
2024-01-22,134.8025665283203
2024-01-23,135.53811645507812
2024-01-24,133.98753356933594
2024-01-25,134.87217712402344
2024-01-26,134.53419494628906
2024-01-29,136.6613006591797
2024-01-30,135.7567901611328
2024-01-31,133.570068359375
2024-02-01,135.42877197265625
2024-02-02,133.7887420654297
2024-02-05,134.03721618652344
2024-02-06,135.3194580078125
2024-02-07,132.9140167236328
2024-02-08,133.4408416748047
2024-02-09,133.77877807617188
2024-02-12,134.94174194335938
2024-02-13,131.50259399414062
2024-02-14,133.98753356933594
2024-02-15,135.69715881347656
2024-02-16,134.91189575195312
2024-02-20,134.0570831298828
2024-02-21,134.4447479248047
2024-02-22,136.34323120117188
2024-02-23,137.3571014404297
2024-02-26,138.32122802734375
2024-02-27,140.0408172607422
2024-02-28,138.57965087890625
2024-02-29,136.01519775390625
2024-03-01,138.96731567382812
2024-03-04,137.67514038085938
2024-03-05,136.51220703125
2024-03-06,137.0390167236328
2024-03-07,137.48631286621094
2024-03-08,137.81431579589844
2024-03-11,137.864013671875
2024-03-12,137.20797729492188
2024-03-13,137.42666625976562
2024-03-14,134.8920440673828
2024-03-15,135.10076904296875
2024-03-18,134.4447479248047
2024-03-19,135.3194580078125
2024-03-20,135.66732788085938
2024-03-21,136.52890014648438
2024-03-22,135.5539093017578
2024-03-25,135.31512451171875
2024-03-26,135.17584228515625
2024-03-27,137.08604431152344
2024-03-28,136.5189666748047
2024-04-01,136.11106872558594
2024-04-02,133.2059783935547
2024-04-03,132.84779357910156
2024-04-04,130.95751953125
2024-04-05,131.8330078125
2024-04-08,131.99220275878906
2024-04-09,133.58404541015625
2024-04-10,131.17640686035156
2024-04-11,131.65394592285156
2024-04-12,128.91798400878906
2024-04-15,127.18688201904297
2024-04-16,126.32132720947266
2024-04-17,125.24684143066406
2024-04-18,124.00322723388672
2024-04-19,124.08283233642578
2024-04-22,125.46571350097656
2024-04-23,127.36595916748047
2024-04-24,127.10728454589844
2024-04-25,125.0279541015625
2024-04-26,125.8437728881836
2024-04-29,127.71417236328125
2024-04-30,126.27157592773438
2024-05-01,128.82846069335938
2024-05-02,129.98252868652344
2024-05-03,132.28074645996094
2024-05-06,132.3404083251953
2024-05-07,132.59909057617188
2024-05-08,131.91259765625
2024-05-09,132.73837280273438
2024-05-10,132.7184600830078
2024-05-13,133.7233123779297
2024-05-14,134.77789306640625
2024-05-15,136.63833618164062
2024-05-16,136.58859252929688
2024-05-17,135.9916534423828
2024-05-20,136.80747985839844
2024-05-21,136.2105712890625
2024-05-22,137.185546875
2024-05-23,134.9370880126953
2024-05-24,134.97686767578125
2024-05-28,133.39501953125
2024-05-29,131.8330078125
2024-05-30,132.6687469482422
2024-05-31,133.196044921875
2024-06-03,134.80772399902344
2024-06-04,134.78785705566406
2024-06-05,137.35467529296875
2024-06-06,136.89703369140625
2024-06-07,136.02151489257812
2024-06-10,136.24038696289062
2024-06-11,136.11106872558594
2024-06-12,137.10594177246094
2024-06-13,136.62840270996094
2024-06-14,135.75289916992188
2024-06-17,134.748046875
2024-06-18,133.69346618652344
2024-06-20,135.0067138671875
2024-06-21,136.63833618164062
2024-06-24,139.24496459960938
2024-06-25,138.81715393066406
2024-06-26,137.21539306640625
2024-06-27,137.2054443359375
2024-06-28,136.55873107910156
2024-07-01,136.27024841308594
2024-07-02,135.3250732421875
2024-07-03,134.3998260498047
2024-07-05,135.50418090820312
2024-07-08,137.02635192871094
2024-07-09,138.1505889892578
2024-07-10,139.8120574951172
2024-07-11,143.11509704589844
2024-07-12,144.28904724121094
2024-07-15,144.40841674804688
2024-07-16,147.17420959472656
2024-07-17,145.6221923828125
2024-07-18,143.38369750976562
2024-07-19,143.2842254638672
2024-07-22,145.49285888671875
2024-07-23,144.60745239257812
2024-07-24,144.90586853027344
2024-07-25,146.27883911132812
2024-07-26,147.50257873535156
2024-07-29,147.15432739257812
2024-07-30,147.12449645996094
2024-07-31,147.2140350341797
2024-08-01,146.34848022460938
2024-08-02,143.43344116210938
2024-08-05,139.3842315673828
2024-08-06,140.0110321044922
2024-08-07,137.4840087890625
2024-08-08,141.45361328125
2024-08-09,141.44366455078125
2024-08-12,140.8367919921875
2024-08-13,142.81661987304688
2024-08-14,142.06048583984375
2024-08-15,144.20945739746094
2024-08-16,144.11000061035156
2024-08-19,147.04490661621094
2024-08-20,146.6270751953125
2024-08-21,147.3931121826172
2024-08-22,145.70179748535156
2024-08-23,147.19415283203125
2024-08-26,147.12449645996094
2024-08-27,147.1145477294922
2024-08-28,147.0250244140625
2024-08-29,147.5224609375
2024-08-30,147.4130096435547
2024-09-03,144.9158477783203
2024-09-04,144.75665283203125
2024-09-05,144.05026245117188
2024-09-06,142.0207061767578
2024-09-09,143.79161071777344
2024-09-10,144.1796112060547
2024-09-11,144.87603759765625
2024-09-12,144.8163604736328
2024-09-13,147.05484008789062
2024-09-16,147.33343505859375
2024-09-17,147.07473754882812
2024-09-18,146.76634216308594
2024-09-19,148.7063751220703
2024-09-20,147.22396850585938
2024-09-23,144.83627319335938
2024-09-24,144.3388214111328
2024-09-25,142.1470184326172
2024-09-26,143.70120239257812
2024-09-27,144.3587188720703
2024-09-30,145.0561065673828
2024-10-01,144.22921752929688
2024-10-02,144.25909423828125
2024-10-03,142.07728576660156
2024-10-04,143.36244201660156
2024-10-07,141.64886474609375
2024-10-08,142.4658203125
2024-10-09,142.6053009033203
2024-10-10,142.61526489257812
2024-10-11,145.04615783691406
2024-10-14,145.16571044921875
2024-10-15,145.2753143310547
2024-10-16,145.85313415527344
2024-10-17,145.14578247070312
2024-10-18,145.3649444580078
2024-10-21,143.45211791992188
2024-10-22,143.4621124267578
2024-10-23,141.6289825439453
2024-10-24,141.06109619140625
2024-10-25,140.98138427734375
2024-10-28,142.20681762695312
2024-10-29,141.88796997070312
2024-10-30,141.87803649902344
2024-10-31,139.76593017578125
2024-11-01,142.2466583251953
2024-11-04,142.31639099121094
2024-11-05,144.51812744140625
2024-11-06,146.05239868164062
2024-11-07,147.46707153320312
2024-11-08,148.29397583007812
2024-11-11,147.168212890625
2024-11-12,143.82073974609375
2024-11-13,143.26283264160156
2024-11-14,139.5666961669922
2024-11-15,132.88177490234375
2024-11-18,132.5430145263672
2024-11-19,132.89170837402344
2024-11-20,134.3363037109375
2024-11-21,135.5916290283203
2024-11-22,137.44467163085938
2024-11-25,139.38735961914062
2024-11-26,139.70616149902344
2024-11-27,141.06109619140625
2024-11-29,141.02125549316406
2024-12-02,141.20057678222656
2024-12-03,139.47703552246094
2024-12-04,140.43344116210938
2024-12-05,139.4272003173828
2024-12-06,140.77218627929688
2024-12-09,141.2105255126953
2024-12-10,140.03494262695312
2024-12-11,139.57667541503906
2024-12-12,137.1557159423828
2024-12-13,136.0996856689453
2024-12-16,136.7373046875
2024-12-17,137.20774841308594
2024-12-18,131.8852996826172
2024-12-19,130.7789306640625
2024-12-20,132.2939453125
2024-12-23,133.1710662841797
2024-12-24,133.5099334716797
2024-12-26,134.2275848388672
2024-12-27,133.08135986328125
2024-12-30,131.2374267578125
2024-12-31,131.7756805419922
2025-01-02,132.4733428955078
2025-01-03,133.7092742919922
2025-01-06,133.84881591796875
2025-01-07,135.02496337890625
2025-01-08,134.3870391845703
2025-01-10,132.2939453125
2025-01-13,133.57972717285156
2025-01-14,131.13775634765625
2025-01-15,132.981689453125
2025-01-16,132.52322387695312
2025-01-17,132.2142333984375
2025-01-21,135.65289306640625
2025-01-22,135.8422393798828
2025-01-23,137.79580688476562
2025-01-24,136.84893798828125
2025-01-27,137.91542053222656
2025-01-28,137.70611572265625
2025-01-29,137.03831481933594
2025-01-30,138.41378784179688
2025-01-31,138.2044677734375
2025-02-03,137.3971405029297
2025-02-04,138.35398864746094
2025-02-05,141.8624267578125
2025-02-06,140.0982208251953
2025-02-07,137.21771240234375
2025-02-10,135.70269775390625
2025-02-11,133.7989959716797
2025-02-12,135.02496337890625
2025-02-13,136.58978271484375
2025-02-14,136.10140991210938
2025-02-18,136.6595458984375
2025-02-19,138.2842254638672
2025-02-20,138.97193908691406
2025-02-21,138.4536590576172
2025-02-24,138.2842254638672
2025-02-25,137.40708923339844
2025-02-26,136.58978271484375
2025-02-27,135.03489685058594
2025-02-28,136.579833984375
2025-03-03,133.7989959716797
2025-03-04,133.91860961914062
2025-03-05,136.3406219482422
2025-03-06,135.7625274658203
2025-03-07,136.50009155273438
2025-03-10,135.3937225341797
2025-03-11,133.54981994628906
2025-03-12,133.8089599609375
2025-03-13,132.70260620117188
2025-03-14,133.74916076660156
2025-03-17,135.65289306640625
2025-03-18,133.76841735839844
2025-03-19,134.2472686767578
2025-03-20,132.42164611816406
2025-03-21,133.2596435546875
2025-03-24,134.9854736328125
2025-03-25,132.65109252929688
2025-03-26,130.8254852294922
2025-03-27,131.26443481445312
2025-03-28,129.97752380371094
2025-03-31,127.59326171875
